[['H', 'G', 'A', 'M', 'S', 'K', 'O', 'I', 'R', 'T', 'P', 'N', 'E', 'J', 'C', 'L', 'Q', 'B', 'F', 'D'], 1914]
[['S', 'G', 'B', 'M', 'H', 'K', 'R', 'O', 'N', 'T', 'D', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'P'], 1914]
[['H', 'G', 'A', 'O', 'K', 'S', 'R', 'M', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'F', 'D'], 1915]
[['H', 'F', 'B', 'M', 'K', 'S', 'R', 'O', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 1915]
[['T', 'F', 'A', 'M', 'S', 'H', 'O', 'K', 'N', 'P', 'E', 'I', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1915]
[['T', 'F', 'A', 'M', 'S', 'H', 'O', 'K', 'N', 'P', 'E', 'I', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1915]
[['H', 'F', 'A', 'M', 'S', 'K', 'O', 'I', 'R', 'T', 'P', 'N', 'E', 'J', 'C', 'L', 'Q', 'B', 'G', 'D'], 1916]
[['H', 'F', 'A', 'I', 'S', 'K', 'R', 'O', 'M', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1916]
[['H', 'F', 'A', 'O', 'K', 'S', 'R', 'M', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1917]
[['S', 'F', 'B', 'M', 'H', 'K', 'R', 'O', 'N', 'T', 'D', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'P'], 1918]
[['D', 'F', 'A', 'R', 'K', 'S', 'M', 'O', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 1919]
[['S', 'M', 'B', 'D', 'H', 'K', 'R', 'O', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'F'], 1926]
[['H', 'F', 'B', 'I', 'S', 'K', 'R', 'O', 'M', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 1926]
[['H', 'F', 'A', 'M', 'S', 'K', 'O', 'I', 'R', 'P', 'T', 'N', 'E', 'J', 'C', 'L', 'Q', 'B', 'G', 'D'], 1927]
[['H', 'F', 'B', 'K', 'S', 'M', 'R', 'D', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'O'], 1928]
[['M', 'F', 'A', 'R', 'K', 'S', 'H', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1929]
[['E', 'F', 'A', 'M', 'S', 'H', 'O', 'R', 'N', 'P', 'T', 'I', 'K', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1931]
[['H', 'F', 'B', 'M', 'S', 'E', 'O', 'R', 'I', 'T', 'P', 'N', 'K', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 1934]
[['H', 'G', 'A', 'K', 'R', 'M', 'S', 'C', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'F', 'D'], 1935]
[['H', 'F', 'A', 'K', 'R', 'M', 'S', 'C', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'D'], 1937]
[['E', 'G', 'A', 'M', 'S', 'H', 'O', 'K', 'N', 'T', 'P', 'I', 'R', 'J', 'Q', 'L', 'C', 'B', 'F', 'D'], 1938]
[['D', 'F', 'M', 'R', 'K', 'S', 'A', 'O', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 1939]
[['H', 'F', 'A', 'K', 'S', 'M', 'R', 'D', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'O'], 1940]
[['H', 'G', 'A', 'S', 'R', 'M', 'K', 'C', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'F', 'D'], 1940]
[['D', 'G', 'E', 'M', 'S', 'K', 'O', 'R', 'N', 'T', 'P', 'I', 'A', 'J', 'Q', 'L', 'C', 'B', 'F', 'H'], 1941]
[['H', 'F', 'A', 'K', 'R', 'M', 'S', 'C', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'D'], 1942]
[['H', 'F', 'A', 'S', 'R', 'M', 'K', 'C', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'D'], 1942]
[['H', 'F', 'A', 'I', 'S', 'K', 'R', 'O', 'M', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1943]
[['H', 'G', 'E', 'M', 'S', 'K', 'O', 'R', 'I', 'T', 'P', 'N', 'A', 'J', 'Q', 'L', 'C', 'B', 'F', 'D'], 1944]
[['H', 'F', 'A', 'S', 'R', 'M', 'K', 'C', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'D'], 1947]
[['H', 'F', 'A', 'M', 'S', 'E', 'O', 'K', 'I', 'P', 'T', 'N', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1949]
[['C', 'F', 'A', 'M', 'H', 'K', 'R', 'O', 'I', 'T', 'D', 'N', 'E', 'J', 'Q', 'L', 'S', 'B', 'G', 'P'], 1949]
[['D', 'F', 'A', 'M', 'S', 'E', 'O', 'R', 'N', 'P', 'T', 'I', 'K', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 1949]
[['C', 'F', 'A', 'M', 'H', 'K', 'R', 'O', 'I', 'T', 'D', 'N', 'E', 'J', 'Q', 'L', 'S', 'B', 'G', 'P'], 1949]
[['H', 'G', 'A', 'M', 'S', 'K', 'O', 'R', 'I', 'D', 'E', 'N', 'P', 'J', 'B', 'L', 'Q', 'C', 'F', 'T'], 1950]
[['H', 'F', 'B', 'K', 'R', 'M', 'S', 'C', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'O', 'A', 'G', 'D'], 1951]
[['H', 'G', 'A', 'M', 'S', 'K', 'O', 'R', 'N', 'D', 'E', 'I', 'P', 'J', 'B', 'L', 'Q', 'C', 'F', 'T'], 1953]
[['H', 'F', 'B', 'M', 'K', 'S', 'R', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 1954]
[['H', 'F', 'B', 'K', 'R', 'M', 'S', 'C', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'O', 'A', 'G', 'D'], 1956]
[['H', 'F', 'E', 'M', 'S', 'K', 'O', 'R', 'I', 'T', 'P', 'N', 'A', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1956]
[['N', 'F', 'M', 'R', 'K', 'S', 'A', 'O', 'H', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1957]
[['N', 'F', 'M', 'R', 'K', 'S', 'A', 'O', 'H', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1957]
[['D', 'F', 'A', 'R', 'K', 'S', 'M', 'O', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 1958]
[['H', 'F', 'B', 'K', 'R', 'M', 'S', 'C', 'I', 'T', 'P', 'A', 'E', 'J', 'Q', 'L', 'O', 'N', 'G', 'D'], 1959]
[['H', 'F', 'B', 'K', 'R', 'M', 'S', 'C', 'I', 'T', 'P', 'A', 'E', 'J', 'Q', 'L', 'O', 'N', 'G', 'D'], 1959]
[['S', 'M', 'B', 'D', 'H', 'K', 'R', 'O', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'F'], 1965]
[['E', 'F', 'A', 'M', 'S', 'H', 'O', 'R', 'I', 'P', 'T', 'N', 'K', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1966]
[['D', 'F', 'A', 'M', 'S', 'E', 'O', 'K', 'N', 'P', 'T', 'I', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 1966]
[['H', 'F', 'B', 'O', 'K', 'S', 'R', 'M', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 1969]
[['H', 'F', 'B', 'M', 'K', 'S', 'R', 'O', 'N', 'T', 'P', 'I', 'J', 'E', 'Q', 'L', 'C', 'A', 'G', 'D'], 1971]
[['H', 'F', 'B', 'S', 'R', 'M', 'K', 'C', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'O', 'A', 'G', 'D'], 1972]
[['D', 'G', 'B', 'M', 'K', 'S', 'R', 'O', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'H'], 1973]
[['H', 'F', 'B', 'M', 'S', 'E', 'O', 'R', 'N', 'P', 'T', 'I', 'K', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 1973]
[['S', 'F', 'A', 'D', 'E', 'K', 'R', 'O', 'I', 'P', 'T', 'N', 'H', 'J', 'Q', 'L', 'C', 'B', 'G', 'M'], 1974]
[['S', 'G', 'B', 'M', 'H', 'K', 'R', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'D'], 1976]
[['H', 'G', 'A', 'O', 'K', 'S', 'R', 'M', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'F', 'D'], 1977]
[['H', 'F', 'A', 'K', 'S', 'M', 'R', 'D', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'O'], 1977]
[['H', 'F', 'A', 'O', 'K', 'S', 'R', 'M', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1979]
[['H', 'F', 'B', 'M', 'S', 'K', 'O', 'I', 'R', 'T', 'P', 'N', 'E', 'J', 'C', 'L', 'Q', 'A', 'G', 'D'], 1979]
[['D', 'F', 'B', 'R', 'K', 'S', 'M', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'H'], 1980]
[['D', 'G', 'B', 'R', 'K', 'S', 'M', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'H'], 1982]
[['H', 'F', 'B', 'M', 'K', 'S', 'R', 'O', 'I', 'P', 'T', 'N', 'J', 'E', 'Q', 'L', 'C', 'A', 'G', 'D'], 1982]
[['D', 'F', 'A', 'M', 'S', 'E', 'O', 'R', 'I', 'P', 'T', 'N', 'K', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 1984]
[['M', 'G', 'B', 'R', 'K', 'S', 'H', 'O', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'D'], 1987]
[['E', 'F', 'A', 'M', 'S', 'H', 'O', 'K', 'I', 'T', 'P', 'N', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1987]
[['H', 'G', 'A', 'O', 'K', 'S', 'R', 'M', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'F', 'D'], 1989]
[['D', 'F', 'A', 'H', 'R', 'E', 'O', 'K', 'N', 'P', 'T', 'I', 'S', 'J', 'Q', 'L', 'C', 'B', 'G', 'M'], 1989]
[['E', 'G', 'A', 'M', 'S', 'H', 'O', 'R', 'N', 'J', 'P', 'I', 'K', 'F', 'Q', 'L', 'C', 'B', 'T', 'D'], 1989]
[['E', 'G', 'A', 'M', 'S', 'H', 'O', 'R', 'N', 'J', 'P', 'I', 'K', 'F', 'Q', 'L', 'C', 'B', 'T', 'D'], 1989]
[['E', 'G', 'A', 'M', 'S', 'H', 'O', 'R', 'N', 'J', 'P', 'I', 'K', 'F', 'Q', 'L', 'C', 'B', 'T', 'D'], 1989]
[['H', 'F', 'B', 'M', 'S', 'K', 'O', 'I', 'R', 'P', 'T', 'N', 'E', 'J', 'C', 'L', 'Q', 'A', 'G', 'D'], 1990]
[['H', 'F', 'B', 'M', 'S', 'E', 'O', 'K', 'N', 'P', 'T', 'I', 'R', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 1990]
[['H', 'F', 'A', 'O', 'K', 'S', 'R', 'M', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 1991]
[['D', 'F', 'A', 'H', 'R', 'E', 'O', 'K', 'I', 'T', 'P', 'N', 'S', 'J', 'Q', 'L', 'C', 'B', 'G', 'M'], 1992]
[['D', 'F', 'A', 'R', 'K', 'S', 'M', 'O', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 1993]
[['H', 'G', 'E', 'M', 'S', 'K', 'O', 'R', 'N', 'P', 'T', 'I', 'A', 'J', 'Q', 'L', 'C', 'B', 'F', 'D'], 1997]
[['D', 'F', 'A', 'K', 'R', 'M', 'S', 'C', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'H'], 1998]
[['H', 'F', 'B', 'J', 'S', 'M', 'R', 'C', 'I', 'T', 'P', 'N', 'E', 'K', 'Q', 'L', 'O', 'A', 'G', 'D'], 1998]
[['S', 'F', 'A', 'D', 'E', 'K', 'R', 'O', 'N', 'P', 'T', 'I', 'H', 'J', 'Q', 'L', 'C', 'B', 'G', 'M'], 1998]
[['H', 'G', 'B', 'R', 'K', 'S', 'M', 'O', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'D'], 1999]
[['S', 'M', 'B', 'D', 'H', 'K', 'R', 'O', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'F'], 2000]
[['H', 'G', 'A', 'J', 'S', 'M', 'R', 'C', 'I', 'T', 'P', 'N', 'E', 'K', 'Q', 'L', 'O', 'B', 'F', 'D'], 2001]
[['H', 'F', 'B', 'K', 'S', 'M', 'R', 'D', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'O'], 2002]
[['D', 'F', 'A', 'S', 'R', 'M', 'K', 'C', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'H'], 2003]
[['E', 'F', 'A', 'M', 'S', 'H', 'O', 'R', 'N', 'T', 'P', 'I', 'K', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 2005]
[['D', 'F', 'A', 'M', 'S', 'E', 'O', 'K', 'I', 'T', 'P', 'N', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 2005]
[['D', 'F', 'B', 'M', 'S', 'K', 'R', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'H'], 2006]
[['D', 'G', 'B', 'M', 'S', 'K', 'R', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'H'], 2008]
[['H', 'F', 'B', 'M', 'S', 'E', 'O', 'R', 'I', 'P', 'T', 'N', 'K', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 2008]
[['H', 'G', 'A', 'K', 'R', 'M', 'S', 'C', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'F', 'D'], 2009]
[['H', 'F', 'E', 'M', 'S', 'K', 'O', 'R', 'N', 'P', 'T', 'I', 'A', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 2009]
[['H', 'F', 'A', 'K', 'R', 'M', 'S', 'C', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'D'], 2011]
[['D', 'G', 'B', 'K', 'R', 'M', 'S', 'C', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'O', 'A', 'F', 'H'], 2014]
[['H', 'G', 'A', 'S', 'R', 'M', 'K', 'C', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'F', 'D'], 2014]
[['H', 'F', 'A', 'S', 'R', 'M', 'K', 'C', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'D'], 2016]
[['S', 'F', 'B', 'D', 'E', 'K', 'R', 'O', 'I', 'T', 'P', 'N', 'H', 'J', 'Q', 'L', 'C', 'A', 'G', 'M'], 2022]
[['E', 'F', 'A', 'M', 'S', 'H', 'O', 'K', 'N', 'T', 'P', 'I', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 2022]
[['D', 'F', 'A', 'M', 'S', 'E', 'O', 'R', 'N', 'T', 'P', 'I', 'K', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 2023]
[['H', 'F', 'B', 'K', 'R', 'M', 'S', 'C', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'O', 'A', 'G', 'D'], 2025]
[['D', 'F', 'B', 'O', 'K', 'S', 'R', 'M', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'H'], 2025]
[['D', 'G', 'B', 'O', 'K', 'S', 'R', 'M', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'H'], 2027]
[['H', 'F', 'B', 'M', 'S', 'E', 'O', 'K', 'I', 'T', 'P', 'N', 'R', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 2029]
[['S', 'F', 'B', 'M', 'R', 'K', 'H', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 2029]
[['S', 'F', 'B', 'M', 'R', 'K', 'H', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 2029]
[['H', 'F', 'E', 'M', 'S', 'K', 'O', 'R', 'I', 'P', 'T', 'N', 'A', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 2030]
[['D', 'F', 'B', 'O', 'K', 'S', 'R', 'M', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'H'], 2037]
[['S', 'G', 'B', 'D', 'E', 'K', 'R', 'O', 'I', 'T', 'P', 'N', 'H', 'J', 'Q', 'L', 'C', 'A', 'F', 'M'], 2037]
[['D', 'F', 'B', 'M', 'K', 'S', 'R', 'O', 'I', 'T', 'P', 'N', 'J', 'E', 'Q', 'L', 'C', 'A', 'G', 'H'], 2038]
[['H', 'F', 'B', 'K', 'S', 'M', 'R', 'D', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'O'], 2039]
[['D', 'G', 'B', 'O', 'K', 'S', 'R', 'M', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'H'], 2039]
[['S', 'M', 'B', 'D', 'H', 'K', 'R', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'F'], 2039]
[['D', 'G', 'B', 'M', 'K', 'S', 'R', 'O', 'I', 'T', 'P', 'N', 'J', 'E', 'Q', 'L', 'C', 'A', 'F', 'H'], 2040]
[['H', 'F', 'B', 'S', 'R', 'M', 'K', 'C', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'O', 'A', 'G', 'D'], 2041]
[['D', 'F', 'A', 'M', 'S', 'K', 'O', 'I', 'R', 'T', 'P', 'N', 'E', 'J', 'C', 'L', 'Q', 'B', 'G', 'H'], 2046]
[['D', 'F', 'A', 'I', 'S', 'K', 'R', 'O', 'M', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 2046]
[['E', 'F', 'B', 'M', 'S', 'H', 'O', 'R', 'I', 'T', 'P', 'N', 'K', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 2046]
[['H', 'F', 'B', 'S', 'R', 'M', 'K', 'C', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'O', 'A', 'G', 'D'], 2046]
[['H', 'F', 'B', 'M', 'S', 'E', 'O', 'R', 'N', 'T', 'P', 'I', 'K', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 2047]
[['H', 'F', 'A', 'M', 'S', 'K', 'O', 'R', 'I', 'D', 'E', 'N', 'P', 'J', 'B', 'L', 'Q', 'C', 'G', 'T'], 2051]
[['H', 'F', 'A', 'O', 'K', 'S', 'R', 'M', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 2053]
[['H', 'F', 'A', 'M', 'S', 'K', 'O', 'R', 'N', 'D', 'E', 'I', 'P', 'J', 'B', 'L', 'Q', 'C', 'G', 'T'], 2054]
[['D', 'F', 'B', 'I', 'S', 'K', 'R', 'O', 'M', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'H'], 2056]
[['D', 'F', 'A', 'M', 'S', 'K', 'O', 'I', 'R', 'P', 'T', 'N', 'E', 'J', 'C', 'L', 'Q', 'B', 'G', 'H'], 2057]
[['E', 'F', 'A', 'M', 'S', 'H', 'O', 'K', 'I', 'P', 'T', 'N', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 2061]
[['D', 'F', 'A', 'H', 'R', 'E', 'O', 'K', 'N', 'T', 'P', 'I', 'S', 'J', 'Q', 'L', 'C', 'B', 'G', 'M'], 2063]
[['H', 'F', 'B', 'K', 'S', 'M', 'R', 'D', 'I', 'A', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'T', 'G', 'O'], 2064]
[['H', 'F', 'B', 'M', 'S', 'E', 'O', 'K', 'N', 'T', 'P', 'I', 'R', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 2064]
[['D', 'F', 'B', 'M', 'S', 'E', 'O', 'R', 'I', 'T', 'P', 'N', 'K', 'J', 'Q', 'L', 'C', 'A', 'G', 'H'], 2064]
[['H', 'F', 'B', 'K', 'S', 'M', 'R', 'D', 'I', 'A', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'T', 'G', 'O'], 2064]
[['D', 'F', 'A', 'H', 'R', 'E', 'O', 'K', 'I', 'P', 'T', 'N', 'S', 'J', 'Q', 'L', 'C', 'B', 'G', 'M'], 2066]
[['D', 'G', 'B', 'M', 'S', 'E', 'O', 'R', 'I', 'T', 'P', 'N', 'K', 'J', 'Q', 'L', 'C', 'A', 'F', 'H'], 2066]
[['D', 'F', 'A', 'K', 'R', 'M', 'S', 'C', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'H'], 2067]
[['H', 'G', 'B', 'M', 'A', 'S', 'R', 'O', 'N', 'T', 'P', 'I', 'J', 'E', 'Q', 'L', 'C', 'K', 'F', 'D'], 2067]
[['H', 'F', 'B', 'J', 'S', 'M', 'R', 'C', 'N', 'P', 'T', 'I', 'E', 'K', 'Q', 'L', 'O', 'A', 'G', 'D'], 2067]
[['H', 'G', 'B', 'M', 'A', 'S', 'R', 'O', 'N', 'T', 'P', 'I', 'J', 'E', 'Q', 'L', 'C', 'K', 'F', 'D'], 2067]
[['H', 'G', 'A', 'J', 'S', 'M', 'R', 'C', 'N', 'P', 'T', 'I', 'E', 'K', 'Q', 'L', 'O', 'B', 'F', 'D'], 2070]
[['H', 'G', 'B', 'K', 'S', 'M', 'R', 'D', 'I', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'O'], 2071]
[['H', 'G', 'E', 'M', 'S', 'K', 'O', 'R', 'N', 'T', 'P', 'I', 'A', 'J', 'Q', 'L', 'C', 'B', 'F', 'D'], 2071]
[['H', 'F', 'B', 'J', 'S', 'M', 'R', 'C', 'I', 'P', 'T', 'N', 'E', 'K', 'Q', 'L', 'O', 'A', 'G', 'D'], 2072]
[['H', 'F', 'A', 'J', 'S', 'M', 'R', 'C', 'N', 'P', 'T', 'I', 'E', 'K', 'Q', 'L', 'O', 'B', 'G', 'D'], 2072]
[['D', 'G', 'Q', 'J', 'S', 'M', 'R', 'C', 'I', 'T', 'P', 'N', 'E', 'K', 'A', 'L', 'O', 'B', 'F', 'H'], 2072]
[['S', 'F', 'A', 'D', 'E', 'K', 'R', 'O', 'N', 'T', 'P', 'I', 'H', 'J', 'Q', 'L', 'C', 'B', 'G', 'M'], 2072]
[['D', 'F', 'A', 'S', 'R', 'M', 'K', 'C', 'N', 'P', 'T', 'I', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'H'], 2072]
[['D', 'F', 'M', 'R', 'K', 'S', 'A', 'O', 'N', 'P', 'T', 'H', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'I'], 2072]
[['D', 'F', 'A', 'K', 'R', 'M', 'S', 'C', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'H'], 2072]
[['D', 'F', 'M', 'R', 'K', 'S', 'A', 'O', 'N', 'P', 'T', 'H', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'I'], 2072]
[['D', 'F', 'A', 'I', 'S', 'K', 'R', 'O', 'M', 'T', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 2073]
[['H', 'F', 'A', 'J', 'S', 'M', 'R', 'C', 'I', 'P', 'T', 'N', 'E', 'K', 'Q', 'L', 'O', 'B', 'G', 'D'], 2077]
[['D', 'F', 'A', 'S', 'R', 'M', 'K', 'C', 'I', 'P', 'T', 'N', 'E', 'J', 'Q', 'L', 'O', 'B', 'G', 'H'], 2077]
[['H', 'G', 'B', 'M', 'S', 'K', 'R', 'T', 'I', 'O', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'D'], 2078]
[['H', 'G', 'B', 'M', 'S', 'K', 'R', 'T', 'I', 'O', 'P', 'N', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'D'], 2078]
[['D', 'F', 'A', 'M', 'S', 'E', 'O', 'K', 'I', 'P', 'T', 'N', 'R', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 2079]
[['H', 'F', 'E', 'M', 'S', 'K', 'O', 'R', 'N', 'T', 'P', 'I', 'A', 'J', 'Q', 'L', 'C', 'B', 'G', 'D'], 2083]
[['D', 'F', 'B', 'M', 'K', 'S', 'R', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'G', 'H'], 2084]
[['E', 'F', 'B', 'M', 'S', 'H', 'O', 'R', 'N', 'P', 'T', 'I', 'K', 'J', 'Q', 'L', 'C', 'A', 'G', 'D'], 2085]
[['D', 'G', 'A', 'J', 'S', 'M', 'R', 'N', 'I', 'T', 'P', 'C', 'E', 'K', 'Q', 'L', 'O', 'B', 'F', 'H'], 2085]
[['D', 'F', 'E', 'M', 'S', 'K', 'O', 'R', 'I', 'T', 'P', 'N', 'A', 'J', 'Q', 'L', 'C', 'B', 'G', 'H'], 2086]
[['S', 'F', 'B', 'D', 'E', 'K', 'R', 'O', 'I', 'P', 'T', 'N', 'H', 'J', 'Q', 'L', 'C', 'A', 'G', 'M'], 2096]
[['M', 'G', 'B', 'R', 'K', 'S', 'H', 'O', 'N', 'T', 'P', 'I', 'E', 'J', 'Q', 'L', 'C', 'A', 'F', 'D'], 2100]
[['D', 'F', 'B', 'M', 'K', 'S', 'R', 'O', 'N', 'T', 'P', 'I', 'J', 'E', 'Q', 'L', 'C', 'A', 'G', 'H'], 2101]
